% All velocities corrected for polar stereographich scale distortion
% NEGIS 3
% Vx and Vy denote ice surface speed in X and Y direction of the polar stereographic projection with
% a standard latitude of 70° N and rotation angle of -45° E5
%  Time,       Time,      latitude   longitude     Vx      Vx_std      Vy      Vy_std     V        V_std            
%  date,     decimal_year,   deg       deg         m/yr      m/yr      m/yr      m/yr     m/yr      m/yr 
  2016-08-12,  2016.6120,  78.7495,  -24.2819,  143.4037,  0.6025,  318.4974,  0.0500,  349.2925,  0.6046
  2016-08-13,  2016.6148,  78.7496,  -24.2819,  143.6370,  0.3349,  320.8093,  0.0303,  351.4971,  0.3363
  2016-08-14,  2016.6175,  78.7496,  -24.2819,  142.6094,  0.3347,  322.4399,  0.0294,  352.5690,  0.3361
  2016-08-15,  2016.6202,  78.7496,  -24.2818,  142.8145,  0.3347,  319.3086,  0.0304,  349.7913,  0.3361
  2016-08-16,  2016.6230,  78.7496,  -24.2818,  142.2987,  0.3443,  321.0068,  0.0290,  351.1329,  0.3456
  2016-08-17,  2016.6257,  78.7496,  -24.2818,  141.8190,  0.3344,  318.2917,  0.0293,  348.4569,  0.3358
  2016-08-18,  2016.6284,  78.7496,  -24.2817,  141.2792,  0.3358,  321.4573,  0.0293,  351.1333,  0.3371
  2016-08-19,  2016.6311,  78.7496,  -24.2817,  142.6341,  0.3423,  321.8313,  0.0287,  352.0225,  0.3434
  2016-08-20,  2016.6339,  78.7496,  -24.2817,  143.7879,  0.3342,  320.5218,  0.0286,  351.2964,  0.3355
  2016-08-21,  2016.6366,  78.7496,  -24.2817,  141.5250,  0.3339,  319.4555,  0.0286,  349.4011,  0.3351
  2016-08-22,  2016.6393,  78.7496,  -24.2816,  141.4856,  0.3342,  319.5875,  0.0282,  349.5058,  0.3355
  2016-08-23,  2016.6421,  78.7496,  -24.2816,  143.5796,  0.3337,  319.5620,  0.0278,  350.3355,  0.3348
  2016-08-24,  2016.6448,  78.7496,  -24.2816,  142.5021,  0.3355,  322.7139,  0.0288,  352.7763,  0.3367
  2016-08-25,  2016.6475,  78.7496,  -24.2815,  143.1444,  0.3376,  323.3223,  0.0294,  353.5925,  0.3388
  2016-08-26,  2016.6503,  78.7496,  -24.2815,  143.2252,  0.3388,  320.5206,  0.0285,  351.0654,  0.3401
  2016-08-27,  2016.6530,  78.7496,  -24.2815,  143.4793,  0.3370,  319.5856,  0.0254,  350.3159,  0.3380
  2016-08-28,  2016.6557,  78.7497,  -24.2814,  145.0741,  0.3348,  320.7252,  0.0245,  352.0102,  0.3357
